Unique_Name,Country,Country_Risk_Score,Transaction_Amount,Transaction_Volume_30D,Transaction_Trend_30D,Previous_Banking_History_Score,Chargeback_Count_12M,Past_SAR_Flag,Account_Age_Days,KYC_Risk_Score,Amount_Squared,Volume_Squared,Trend_Squared,Amount_x_Volume,CountryRisk_x_Trend,History_Inverse,Risk_Target,Risk_Label,Country_Risk_Flag,Composite_Risk_Score,Country_Risk_Score_Squared,Transaction_Amount_Cubed,History_Inverse_Squared,Amount_x_CountryRisk,Amount_x_Trend,Volume_x_CountryRisk
AML_Customer_00475,AE,0.28,59904.76,23,-0.124,42.81,0,1,3526,6.18,3588.5803,529,0.015376,1377809.48,-0.03472,57.19,1,High_Risk,0,0.5938625000000001,0.0784,214973.0399,3270.6961,16773.33,-7428.19,6.44
AML_Customer_00476,PK,0.55,34164.64,17,0.22,99.25,1,0,3618,88.09,1167.2226,289,0.0484,580798.88,0.121,0.75,1,High_Risk,1,0.7346600000000001,0.3025,39877.7408,0.5625,18790.55,7516.221,9.35
AML_Customer_00477,US,0.15,12205.71,19,-0.382,65.92,3,0,3037,14.21,148.9794,361,0.145924,231908.49,-0.0573,34.08,0,Low_Risk,0,0.32155999999999996,0.0225,1818.3988,1161.4464,1830.86,-4662.581,2.85
AML_Customer_00478,IN,0.35,6053.33,26,-0.004,60.15,1,0,666,67.39,36.6428,676,1.6e-05,157386.58,-0.0014,39.85,0,Low_Risk,0,0.445755,0.1225,221.811,1588.0225,2118.67,-24.213,9.1
AML_Customer_00479,PK,0.55,22183.91,27,0.53,41.02,2,1,2956,39.12,492.1259,729,0.2809,598965.57,0.2915,58.98,1,High_Risk,1,0.9110975000000001,0.3025,10917.2759,3478.6404,12201.15,11757.472,14.85
AML_Customer_00480,AE,0.28,3738.55,22,0.06,73.95,3,1,3429,39.98,13.9768,484,0.0036,82248.1,0.0168,26.05,0,Low_Risk,0,0.4294725,0.0784,52.2528,678.6025,1046.79,224.313,6.16
AML_Customer_00481,IN,0.35,15936.35,20,0.13,75.89,2,0,2164,76.49,253.9673,400,0.0169,318727.0,0.0455,24.11,0,Low_Risk,0,0.5367299999999999,0.1225,4047.311,581.2921,5577.72,2071.726,7.0
AML_Customer_00482,BR,0.4,16407.11,24,0.246,43.11,1,1,544,49.95,269.1933,576,0.060516,393770.64,0.0984,56.89,1,High_Risk,0,0.6751775,0.16,4416.6834,3236.4721,6562.84,4036.149,9.6
AML_Customer_00483,AE,0.28,28572.78,31,0.49,62.19,0,1,1033,72.57,816.4038,961,0.2401,885756.18,0.1372,37.81,1,High_Risk,0,0.733225,0.0784,23326.9249,1429.5961,8000.38,14000.662,8.68
AML_Customer_00484,IN,0.35,156319.93,30,-0.499,58.29,4,0,3266,50.52,24435.9205,900,0.249001,4689597.9,-0.17465,41.71,1,High_Risk,0,0.7028275,0.1225,3819821.3844,1739.7241,54711.98,-78003.645,10.5
AML_Customer_00485,IN,0.35,14653.23,22,0.285,70.12,0,1,3324,59.29,214.7171,484,0.081225,322371.06,0.09975,29.88,0,Low_Risk,0,0.5842175000000001,0.1225,3146.2998,892.8144,5128.63,4176.171,7.7
AML_Customer_00486,IR,0.75,5949.34,25,-0.014,42.61,1,0,2938,76.07,35.3946,625,0.000196,148733.5,-0.0105,57.39,1,High_Risk,1,0.6056225,0.5625,210.5748,3293.6121,4462.0,-83.291,18.75
AML_Customer_00487,US,0.15,9647.23,18,0.138,90.04,2,0,1350,60.73,93.069,324,0.019044,173650.14,0.0207,9.96,0,Low_Risk,0,0.33619250000000006,0.0225,897.8585,99.2016,1447.08,1331.318,2.7
AML_Customer_00488,CA,0.16,1687.37,15,0.451,83.32,1,0,2993,61.56,2.8472,225,0.203401,25310.55,0.07216,16.68,0,Low_Risk,0,0.21829000000000004,0.0256,4.8043,278.2224,269.98,761.004,2.4
AML_Customer_00489,PK,0.55,4940.82,16,-0.338,57.74,3,1,2528,78.92,24.4117,256,0.114244,79053.12,-0.1859,42.26,0,Low_Risk,1,0.5536225,0.3025,120.6138,1785.9076,2717.45,-1669.997,8.8
AML_Customer_00490,RU,0.7,6572.95,27,-0.274,60.67,1,1,1396,94.91,43.2037,729,0.075076,177469.65,-0.1918,39.33,1,High_Risk,1,0.6985875,0.49,283.9756,1546.8489,4601.06,-1800.988,18.9
AML_Customer_00491,AE,0.28,5860.04,17,-0.597,62.27,1,1,370,37.67,34.3401,289,0.356409,99620.68,-0.16716,37.73,0,Low_Risk,0,0.36473999999999995,0.0784,201.2342,1423.5529,1640.81,-3498.444,4.76
AML_Customer_00492,IN,0.35,11525.93,18,-0.112,49.43,0,0,1514,57.71,132.8471,324,0.012544,207466.74,-0.0392,50.57,0,Low_Risk,0,0.40290000000000004,0.1225,1531.1859,2557.3249,4034.08,-1290.904,6.3
AML_Customer_00493,CA,0.16,4348.47,28,0.546,56.13,1,0,1445,8.63,18.9092,784,0.298116,121757.16,0.08736,43.87,0,Low_Risk,0,0.36804749999999997,0.0256,82.2261,1924.5769,695.76,2374.265,4.48
AML_Customer_00494,UK,0.18,30364.54,25,0.038,59.59,0,1,1590,35.88,922.0053,625,0.001444,759113.5,0.00684,40.41,1,High_Risk,0,0.5993025000000001,0.0324,27996.2665,1632.9681,5465.62,1153.853,4.5
AML_Customer_00495,AE,0.28,9899.18,25,-0.389,97.26,2,0,1604,41.2,97.9938,625,0.151321,247479.5,-0.10892,2.74,0,Low_Risk,0,0.452915,0.0784,970.0579,7.5076,2771.77,-3850.781,7.0
AML_Customer_00496,DE,0.17,9805.51,25,-0.09,83.93,1,0,2498,83.52,96.148,625,0.0081,245137.75,-0.0153,16.07,0,Low_Risk,0,0.42199749999999997,0.0289,942.7804,258.2449,1666.94,-882.496,4.25
AML_Customer_00497,IN,0.35,7130.28,30,-0.441,83.69,1,0,2458,51.34,50.8409,900,0.194481,213908.4,-0.15435,16.31,0,Low_Risk,0,0.46265999999999996,0.1225,362.5098,266.0161,2495.6,-3144.453,10.5
AML_Customer_00498,US,0.15,11558.67,18,-0.314,72.4,1,0,2082,73.11,133.6029,324,0.098596,208056.06,-0.0471,27.6,0,Low_Risk,0,0.316405,0.0225,1544.2713,761.76,1733.8,-3629.422,2.7
AML_Customer_00499,PK,0.55,22586.29,19,0.216,42.65,2,0,2725,1.9,510.1405,361,0.046656,429139.51,0.1188,57.35,1,High_Risk,1,0.69684,0.3025,11522.1812,3289.0225,12422.46,4878.639,10.45
AML_Customer_00500,PK,0.55,4158.33,16,-0.331,64.17,1,0,2057,46.45,17.2917,256,0.109561,66533.28,-0.18205,35.83,0,Low_Risk,1,0.40615500000000004,0.3025,71.9046,1283.7889,2287.08,-1376.407,8.8
AML_Customer_00501,BR,0.4,5124.99,31,0.469,84.41,1,0,3105,90.13,26.2655,961,0.219961,158874.69,0.1876,15.59,0,Low_Risk,0,0.5506575,0.16,134.6105,243.0481,2050.0,2403.62,12.4
AML_Customer_00502,IN,0.35,7304.71,25,0.055,39.83,1,0,345,22.43,53.3588,625,0.003025,182617.75,0.01925,60.17,0,Low_Risk,0,0.4554924999999999,0.1225,389.7705,3620.4289,2556.65,401.759,8.75
AML_Customer_00503,DE,0.17,2576.35,22,0.11,77.73,2,0,1875,3.15,6.6376,484,0.0121,56679.7,0.0187,22.27,0,Low_Risk,0,0.24981,0.0289,17.1007,495.9529,437.98,283.398,3.74
AML_Customer_00504,NG,0.65,4362.25,32,-0.017,100.0,0,1,1131,43.34,19.0292,1024,0.000289,139592.0,-0.01105,0.0,1,High_Risk,1,0.59051,0.4225,83.0102,0.0,2835.46,-74.158,20.8
AML_Customer_00505,BR,0.4,6147.37,29,0.35,86.24,3,0,560,70.44,37.7902,841,0.1225,178273.73,0.14,13.76,0,Low_Risk,0,0.5709525,0.16,232.3101,189.3376,2458.95,2151.58,11.6
AML_Customer_00506,UK,0.18,23727.48,19,0.354,93.28,1,0,2432,45.45,562.9933,361,0.125316,450822.12,0.06372,6.72,0,Low_Risk,0,0.4826225,0.0324,13358.4124,45.1584,4270.95,8399.528,3.42
AML_Customer_00507,IR,0.75,12868.8,20,0.197,69.37,1,1,1889,46.0,165.606,400,0.038809,257376.0,0.14775,30.63,1,High_Risk,1,0.7541374999999999,0.5625,2131.1507,938.1969,9651.6,2535.154,15.0
AML_Customer_00508,NG,0.65,12011.14,25,0.278,84.36,1,0,3134,66.98,144.2675,625,0.077284,300278.5,0.1807,15.64,1,High_Risk,1,0.7310975000000001,0.4225,1732.8169,244.6096,7807.24,3339.097,16.25
AML_Customer_00509,IR,0.75,23176.59,19,0.006,50.64,3,1,691,25.44,537.1543,361,3.6e-05,440355.21,0.0045,49.36,1,High_Risk,1,0.8113974999999999,0.5625,12449.4055,2436.4096,17382.44,139.06,14.25
AML_Customer_00510,BR,0.4,8626.79,25,0.27,80.92,2,1,3240,75.19,74.4215,625,0.0729,215669.75,0.108,19.08,1,High_Risk,0,0.635065,0.16,642.0187,364.0464,3450.72,2329.233,10.0
AML_Customer_00511,IN,0.35,14624.67,28,-0.038,78.09,0,0,1325,15.31,213.881,784,0.001444,409490.76,-0.0133,21.91,0,Low_Risk,0,0.48661750000000004,0.1225,3127.9386,480.0481,5118.63,-555.737,9.8
AML_Customer_00512,SG,0.2,8926.49,25,0.081,70.8,0,1,1249,39.58,79.6822,625,0.006561,223162.25,0.0162,29.2,0,Low_Risk,0,0.49382500000000007,0.04,711.2826,852.64,1785.3,723.046,5.0
AML_Customer_00513,IR,0.75,12904.9,24,-0.016,91.32,0,1,156,65.6,166.5364,576,0.000256,309717.6,-0.012,8.68,1,High_Risk,1,0.7494275000000001,0.5625,2149.1362,75.3424,9678.67,-206.478,18.0
AML_Customer_00514,RU,0.7,5526.12,20,-0.08,54.22,2,0,378,82.84,30.538,400,0.0064,110522.4,-0.056,45.78,0,Low_Risk,1,0.54495,0.49,168.7567,2095.8084,3868.28,-442.09,14.0
AML_Customer_00515,US,0.15,863.66,19,-0.161,61.26,3,0,1796,79.15,0.7459,361,0.025921,16409.54,-0.02415,38.74,0,Low_Risk,0,0.2079125,0.0225,0.6442,1500.7876,129.55,-139.049,2.85
AML_Customer_00516,US,0.15,8653.51,23,0.244,66.91,1,0,1097,72.17,74.8832,529,0.059536,199030.73,0.0366,33.09,0,Low_Risk,0,0.39224749999999997,0.0225,648.0028,1094.9481,1298.03,2111.456,3.45
AML_Customer_00517,DE,0.17,41058.29,36,0.539,44.41,0,0,2819,35.91,1685.7832,1296,0.290521,1478098.44,0.09163,55.59,1,High_Risk,0,0.6263875000000001,0.0289,69215.3746,3090.2481,6979.91,22130.418,6.12
AML_Customer_00518,NG,0.65,24989.61,20,0.49,69.54,0,1,757,12.23,624.4806,400,0.2401,499792.2,0.3185,30.46,1,High_Risk,1,0.7757000000000002,0.4225,15605.5268,927.8116,16243.25,12244.909,13.0
AML_Customer_00519,PK,0.55,25988.19,20,-0.36,30.62,1,0,273,21.68,675.386,400,0.1296,519763.8,-0.198,69.38,1,High_Risk,1,0.6726825000000001,0.3025,17552.0602,4813.5844,14293.5,-9355.748,11.0
AML_Customer_00520,UK,0.18,34068.58,21,0.531,85.94,0,1,2086,86.48,1160.6681,441,0.281961,715440.18,0.09558,14.06,1,High_Risk,0,0.62678,0.0324,39542.3155,197.6836,6132.34,18090.416,3.78
AML_Customer_00521,IN,0.35,10814.66,25,-0.031,65.93,0,0,1815,85.73,116.9569,625,0.000961,270366.5,-0.01085,34.07,0,Low_Risk,0,0.4942675,0.1225,1264.8488,1160.7649,3785.13,-335.254,8.75
AML_Customer_00522,SG,0.2,12055.98,28,0.29,54.58,0,0,741,95.16,145.3467,784,0.0841,337567.44,0.058,45.42,0,Low_Risk,0,0.5579725,0.04,1752.2964,2062.9764,2411.2,3496.234,5.6
AML_Customer_00523,PK,0.55,5336.62,14,-0.237,48.31,2,0,2923,7.6,28.4795,196,0.056169,74712.68,-0.13035,51.69,0,Low_Risk,1,0.41946500000000003,0.3025,151.9843,2671.8561,2935.14,-1264.779,7.7
AML_Customer_00524,RU,0.7,7215.07,16,0.13,60.31,1,1,3180,53.68,52.0572,256,0.0169,115441.12,0.091,39.69,1,High_Risk,1,0.5982574999999999,0.49,375.5966,1575.2961,5050.55,937.959,11.2
AML_Customer_00525,NG,0.65,18320.41,32,0.19,78.77,0,1,3291,64.87,335.6374,1024,0.0361,586253.12,0.1235,21.23,1,High_Risk,1,0.8626900000000001,0.4225,6149.0152,450.7129,11908.27,3480.878,20.8
AML_Customer_00526,AE,0.28,32987.52,28,-0.44,75.95,0,1,115,71.07,1088.1765,784,0.1936,923650.56,-0.1232,24.05,1,High_Risk,0,0.6533625,0.0784,35896.2433,578.4025,9236.51,-14514.509,7.84
AML_Customer_00527,SG,0.2,8608.92,26,0.293,50.89,5,0,1538,64.39,74.1135,676,0.085849,223831.92,0.0586,49.11,0,Low_Risk,0,0.544165,0.04,638.0372,2411.7921,1721.78,2522.414,5.2
AML_Customer_00528,CA,0.16,6309.49,18,0.551,48.08,1,1,300,77.0,39.8097,324,0.303601,113570.82,0.08816,51.92,0,Low_Risk,0,0.42607,0.0256,251.1787,2695.6864,1009.52,3476.529,2.88
AML_Customer_00529,US,0.15,9902.36,25,0.019,78.14,1,0,1827,35.95,98.0567,625,0.000361,247559.0,0.00285,21.86,0,Low_Risk,0,0.3733975,0.0225,970.9931,477.8596,1485.35,188.145,3.75
AML_Customer_00530,RU,0.7,18055.52,21,0.556,50.55,2,0,2590,17.94,326.0018,441,0.309136,379165.92,0.3892,49.45,1,High_Risk,1,0.7590725,0.49,5886.1321,2445.3025,12638.86,10038.869,14.7
AML_Customer_00531,NG,0.65,2335.88,28,0.014,66.2,1,0,1073,20.46,5.4563,784,0.000196,65404.64,0.0091,33.8,0,Low_Risk,1,0.5009975,0.4225,12.7453,1142.44,1518.32,32.702,18.2
AML_Customer_00532,PK,0.55,996.07,27,0.377,67.48,3,0,3590,1.2,0.9922,729,0.142129,26893.89,0.20735,32.52,0,Low_Risk,1,0.5182825,0.3025,0.9883,1057.5504,547.84,375.518,14.85
AML_Customer_00533,PK,0.55,5707.08,30,-0.696,71.24,0,1,2207,35.03,32.5708,900,0.484416,171212.4,-0.3828,28.76,1,High_Risk,1,0.59976,0.3025,185.8839,827.1376,3138.89,-3972.128,16.5
AML_Customer_00534,IN,0.35,2919.85,24,0.927,82.17,1,0,867,9.17,8.5255,576,0.859329,70076.4,0.32445,17.83,0,Low_Risk,0,0.3829225,0.1225,24.8933,317.9089,1021.95,2706.701,8.4
AML_Customer_00535,BR,0.4,5954.25,22,0.603,39.74,0,0,2847,32.15,35.4531,484,0.363609,130993.5,0.2412,60.26,0,Low_Risk,0,0.45314250000000006,0.16,211.0966,3631.2676,2381.7,3590.413,8.8
AML_Customer_00536,IR,0.75,8537.47,15,-0.02,26.78,2,1,3108,62.82,72.8884,225,0.0004,128062.05,-0.015,73.22,1,High_Risk,1,0.6305675,0.5625,622.2825,5361.1684,6403.1,-170.749,11.25
AML_Customer_00537,RU,0.7,6290.22,29,-0.61,53.65,0,0,2929,89.45,39.5669,841,0.3721,182416.38,-0.427,46.35,1,High_Risk,1,0.6167275,0.49,248.8843,2148.3225,4403.15,-3837.034,20.3
AML_Customer_00538,CA,0.16,42296.83,19,0.181,100.0,1,0,1806,83.96,1789.0218,361,0.032761,803639.77,0.02896,0.0,0,Low_Risk,0,0.4974175,0.0256,75669.9521,0.0,6767.49,7655.726,3.04
AML_Customer_00539,AE,0.28,13721.85,20,-0.425,100.0,2,1,966,25.27,188.2892,400,0.180625,274437.0,-0.119,0.0,0,Low_Risk,0,0.48176500000000005,0.0784,2583.6757,0.0,3842.12,-5831.786,5.6
AML_Customer_00540,UK,0.18,13366.07,22,0.236,100.0,0,0,1363,13.41,178.6518,484,0.055696,294053.54,0.04248,0.0,0,Low_Risk,0,0.39925250000000007,0.0324,2387.8728,0.0,2405.89,3154.393,3.96
AML_Customer_00541,PK,0.55,18438.7,17,0.224,61.14,0,1,1862,19.31,339.9857,289,0.050176,313457.9,0.1232,38.86,1,High_Risk,1,0.6978400000000001,0.3025,6268.8935,1510.0996,10141.29,4130.269,9.35
AML_Customer_00542,IN,0.35,3168.99,22,-0.249,29.36,2,1,1680,97.1,10.0425,484,0.062001,69717.78,-0.08715,70.64,0,Low_Risk,0,0.46577999999999997,0.1225,31.8246,4990.0096,1109.15,-789.079,7.7
AML_Customer_00543,CA,0.16,27976.27,26,0.472,18.14,0,0,2978,54.95,782.6717,676,0.222784,727383.02,0.07552,81.86,0,Low_Risk,0,0.5689125,0.0256,21896.2343,6701.0596,4476.2,13204.799,4.16
AML_Customer_00544,BR,0.4,9174.98,26,0.362,52.72,0,1,2550,18.25,84.1803,676,0.131044,238549.48,0.1448,47.28,1,High_Risk,0,0.5906475,0.16,772.3522,2235.3984,3669.99,3321.343,10.4
AML_Customer_00545,IN,0.35,19350.64,28,0.422,61.04,2,0,3203,84.07,374.4473,784,0.178084,541817.92,0.1477,38.96,1,High_Risk,0,0.68682,0.1225,7245.7943,1517.8816,6772.72,8165.97,9.8
AML_Customer_00546,DE,0.17,3388.5,19,0.083,91.01,3,1,2415,39.52,11.4819,361,0.006889,64381.5,0.01411,8.99,0,Low_Risk,0,0.33536750000000004,0.0289,38.9065,80.8201,576.05,281.246,3.23
AML_Customer_00547,US,0.15,2092.76,25,-0.415,82.36,0,0,348,89.92,4.3796,625,0.172225,52319.0,-0.06225,17.64,0,Low_Risk,0,0.2403225,0.0225,9.1655,311.1696,313.91,-868.495,3.75
AML_Customer_00548,BR,0.4,22424.06,22,0.422,69.55,0,1,1566,26.07,502.8385,484,0.178084,493329.32,0.1688,30.45,1,High_Risk,0,0.6394650000000002,0.16,11275.68,927.2025,8969.62,9462.953,8.8
AML_Customer_00549,AE,0.28,14420.55,29,-0.015,47.2,3,0,1078,39.32,207.9523,841,0.000225,418195.95,-0.0042,52.8,0,Low_Risk,0,0.5583625000000001,0.0784,2998.786,2787.84,4037.75,-216.308,8.12
AML_Customer_00550,NG,0.65,4015.63,22,-0.406,45.78,1,1,2798,50.49,16.1253,484,0.164836,88343.86,-0.2639,54.22,0,Low_Risk,1,0.5543575,0.4225,64.7532,2939.8084,2610.16,-1630.346,14.3
AML_Customer_00551,AE,0.28,4147.81,18,0.553,70.08,1,1,3531,89.26,17.2043,324,0.305809,74660.58,0.15484,29.92,0,Low_Risk,0,0.446515,0.0784,71.3603,895.2064,1161.39,2293.739,5.04
AML_Customer_00552,RU,0.7,30498.56,23,0.815,78.94,0,0,172,86.88,930.1622,529,0.664225,701466.88,0.5705,21.06,1,High_Risk,1,0.83591,0.49,28368.6065,443.5236,21348.99,24856.326,16.1
AML_Customer_00553,IN,0.35,3012.69,24,0.066,72.84,1,0,1762,57.44,9.0763,576,0.004356,72304.56,0.0231,27.16,0,Low_Risk,0,0.37634249999999997,0.1225,27.3441,737.6656,1054.44,198.838,8.4
AML_Customer_00554,IN,0.35,51157.94,28,0.836,44.31,1,0,2734,22.18,2617.1348,784,0.698896,1432422.32,0.2926,55.69,1,High_Risk,0,0.7007825,0.1225,133887.2264,3101.3761,17905.28,42768.038,9.8
AML_Customer_00555,RU,0.7,4021.38,26,0.112,78.01,3,1,1202,40.34,16.1715,676,0.012544,104555.88,0.0784,21.99,1,High_Risk,1,0.6568475,0.49,65.0317,483.5601,2814.97,450.395,18.2
AML_Customer_00556,SG,0.2,18739.56,23,-0.053,73.52,4,0,1746,97.56,351.1711,529,0.002809,431009.88,-0.0106,26.48,0,Low_Risk,0,0.5581450000000001,0.04,6580.7921,701.1904,3747.91,-993.197,4.6
AML_Customer_00557,UK,0.18,7125.12,22,-0.141,43.59,1,0,3156,60.78,50.7673,484,0.019881,156752.64,-0.02538,56.41,0,Low_Risk,0,0.3639075,0.0324,361.7234,3182.0881,1282.52,-1004.642,3.96
AML_Customer_00558,US,0.15,18091.32,31,0.653,49.31,3,0,2548,78.11,327.2959,961,0.426409,560830.92,0.09795,50.69,1,High_Risk,0,0.6138049999999999,0.0225,5921.2141,2569.4761,2713.7,11813.632,4.65
AML_Customer_00559,BR,0.4,5743.86,34,-0.193,78.77,1,0,392,44.99,32.9919,1156,0.037249,195291.24,-0.0772,21.23,0,Low_Risk,0,0.470165,0.16,189.501,450.7129,2297.54,-1108.565,13.6
AML_Customer_00560,IN,0.35,8410.26,25,0.337,60.31,1,1,679,53.2,70.7325,625,0.113569,210256.5,0.11795,39.69,0,Low_Risk,0,0.58831,0.1225,594.8785,1575.2961,2943.59,2834.258,8.75
AML_Customer_00561,BR,0.4,10310.51,17,-0.116,96.78,1,0,2286,42.9,106.3066,289,0.013456,175278.67,-0.0464,3.22,0,Low_Risk,0,0.39543,0.16,1096.0754,10.3684,4124.2,-1196.019,6.8
AML_Customer_00562,UK,0.18,3632.99,16,-0.081,75.02,2,0,3286,70.29,13.1986,256,0.006561,58127.84,-0.01458,24.98,0,Low_Risk,0,0.255205,0.0324,47.9504,624.0004,653.94,-294.272,2.88
AML_Customer_00563,UK,0.18,20760.85,22,0.441,55.27,0,1,3166,85.15,431.0129,484,0.194481,456738.7,0.07938,44.73,1,High_Risk,0,0.6139975,0.0324,8948.194,2000.7729,3736.95,9155.535,3.96
AML_Customer_00564,US,0.15,5924.11,19,-0.053,64.8,1,0,578,50.74,35.0951,361,0.002809,112558.09,-0.00795,35.2,0,Low_Risk,0,0.2371975,0.0225,207.9071,1239.04,888.62,-313.978,2.85
AML_Customer_00565,DE,0.17,7874.62,22,-0.062,66.27,2,0,1165,48.09,62.0096,484,0.003844,173241.64,-0.01054,33.73,0,Low_Risk,0,0.35728,0.0289,488.3024,1137.7129,1338.69,-488.226,3.74
AML_Customer_00566,IN,0.35,3661.58,26,0.476,50.43,1,0,292,34.03,13.4072,676,0.226576,95201.08,0.1666,49.57,0,Low_Risk,0,0.4446625,0.1225,49.0914,2457.1849,1281.55,1742.912,9.1
AML_Customer_00567,SG,0.2,763.31,23,0.639,46.75,3,0,3177,17.71,0.5826,529,0.408321,17556.13,0.1278,53.25,0,Low_Risk,0,0.356475,0.04,0.4447,2835.5625,152.66,487.755,4.6
AML_Customer_00568,SG,0.2,8176.11,20,0.306,79.03,1,0,3397,93.92,66.8488,400,0.093636,163522.2,0.0612,20.97,0,Low_Risk,0,0.43358749999999996,0.04,546.5629,439.7409,1635.22,2501.89,4.0
AML_Customer_00569,IR,0.75,110482.83,18,-0.149,81.91,2,1,1231,31.61,12206.4557,324,0.022201,1988690.94,-0.11175,18.09,1,High_Risk,1,0.8133225000000002,0.5625,1348603.7727,327.2481,82862.12,-16461.942,13.5
AML_Customer_00570,DE,0.17,21689.95,19,-0.099,77.08,1,0,795,80.07,470.4539,361,0.009801,412109.05,-0.01683,22.92,0,Low_Risk,0,0.434715,0.0289,10204.1222,525.3264,3687.29,-2147.305,3.23
AML_Customer_00571,AE,0.28,9708.33,27,0.108,95.31,0,0,2078,71.53,94.2517,729,0.011664,262124.91,0.03024,4.69,0,Low_Risk,0,0.48564499999999994,0.0784,915.0263,21.9961,2718.33,1048.5,7.56
AML_Customer_00572,NG,0.65,7609.17,15,0.192,54.16,0,0,2225,79.09,57.8995,225,0.036864,114137.55,0.1248,45.84,0,Low_Risk,1,0.52959,0.4225,440.5669,2101.3056,4945.96,1460.961,9.75
AML_Customer_00573,SG,0.2,10121.99,21,-0.266,98.49,0,0,905,93.68,102.4547,441,0.070756,212561.79,-0.0532,1.51,0,Low_Risk,0,0.391665,0.04,1037.0453,2.2801,2024.4,-2692.449,4.2
AML_Customer_00574,IN,0.35,17104.88,26,0.333,46.98,0,1,1889,62.34,292.5769,676,0.110889,444726.88,0.11655,53.02,1,High_Risk,0,0.6730125,0.1225,5004.4931,2811.1204,5986.71,5695.925,9.1
AML_Customer_00575,RU,0.7,3038.71,19,0.11,44.75,1,1,3063,89.8,9.2338,361,0.0121,57735.49,0.077,55.25,0,Low_Risk,1,0.5765025,0.49,28.0587,3052.5625,2127.1,334.258,13.3
AML_Customer_00576,IR,0.75,30161.5,22,-0.52,29.8,0,1,1182,16.77,909.7161,484,0.2704,663553.0,-0.39,70.2,1,High_Risk,1,0.7896425,0.5625,27438.4016,4928.04,22621.12,-15683.98,16.5
AML_Customer_00577,UK,0.18,20239.3,36,-0.245,56.08,1,0,2590,62.67,409.6293,1296,0.060025,728614.8,-0.0441,43.92,0,Low_Risk,0,0.5637775,0.0324,8290.6096,1928.9664,3643.07,-4958.628,6.48
AML_Customer_00578,IR,0.75,20296.13,21,-0.096,54.93,1,1,1952,77.23,411.9329,441,0.009216,426218.73,-0.072,45.07,1,High_Risk,1,0.807755,0.5625,8360.6435,2031.3049,15222.1,-1948.428,15.75
AML_Customer_00579,AE,0.28,15343.94,17,0.054,75.52,2,0,658,27.16,235.4365,289,0.002916,260846.98,0.01512,24.48,0,Low_Risk,0,0.43291250000000003,0.0784,3612.5234,599.2704,4296.3,828.573,4.76
AML_Customer_00580,CA,0.16,10093.19,27,0.741,69.88,3,0,3049,74.08,101.8725,729,0.549081,272516.13,0.11856,30.12,0,Low_Risk,0,0.53577,0.0256,1028.2183,907.2144,1614.91,7479.054,4.32
AML_Customer_00581,AE,0.28,19396.76,20,0.163,41.14,2,0,1555,77.85,376.2343,400,0.026569,387935.2,0.04564,58.86,0,Low_Risk,0,0.558015,0.0784,7297.7264,3464.4996,5431.09,3161.672,5.6
AML_Customer_00582,PK,0.55,17886.73,22,-0.214,57.15,0,1,3250,83.12,319.9351,484,0.045796,393508.06,-0.1177,42.85,1,High_Risk,1,0.7553225000000002,0.3025,5722.5929,1836.1225,9837.7,-3827.76,12.1
AML_Customer_00583,AE,0.28,6946.26,22,0.157,57.57,0,0,3370,31.29,48.2505,484,0.024649,152817.72,0.04396,42.43,0,Low_Risk,0,0.3800075,0.0784,335.1607,1800.3049,1944.95,1090.563,6.16
AML_Customer_00584,DE,0.17,5576.96,23,-0.043,29.48,1,0,1754,68.16,31.1025,529,0.001849,128270.08,-0.00731,70.52,0,Low_Risk,0,0.34364999999999996,0.0289,173.4573,4973.0704,948.08,-239.809,3.91
AML_Customer_00585,IN,0.35,10958.34,30,0.194,45.38,1,0,682,30.43,120.0852,900,0.037636,328750.2,0.0679,54.62,0,Low_Risk,0,0.5579675,0.1225,1315.9346,2983.3444,3835.42,2125.918,10.5
AML_Customer_00586,CA,0.16,46584.36,32,0.283,49.58,0,0,2066,73.9,2170.1026,1024,0.080089,1490699.52,0.04528,50.42,1,High_Risk,0,0.6202124999999999,0.0256,101092.8406,2542.1764,7453.5,13183.374,5.12
AML_Customer_00587,US,0.15,2866.63,27,0.503,93.67,0,0,1158,46.3,8.2176,729,0.253009,77399.01,0.07545,6.33,0,Low_Risk,0,0.3005975000000001,0.0225,23.5567,40.0689,429.99,1441.915,4.05
AML_Customer_00588,UK,0.18,2281.24,12,0.071,68.83,1,0,495,59.75,5.2041,144,0.005041,27374.88,0.01278,31.17,0,Low_Risk,0,0.225575,0.0324,11.8717,971.5689,410.62,161.968,2.16
AML_Customer_00589,UK,0.18,11669.81,23,0.654,78.24,0,0,793,41.58,136.1845,529,0.427716,268405.63,0.11772,21.76,0,Low_Risk,0,0.45460000000000006,0.0324,1589.2468,473.4976,2100.57,7632.056,4.14
AML_Customer_00590,UK,0.18,10413.81,25,0.398,35.03,0,0,1049,16.2,108.4474,625,0.158404,260345.25,0.07164,64.97,0,Low_Risk,0,0.4552375,0.0324,1129.351,4221.1009,1874.49,4144.696,4.5
AML_Customer_00591,UK,0.18,11770.38,35,-0.168,88.88,3,0,958,17.8,138.5418,1225,0.028224,411963.3,-0.03024,11.12,0,Low_Risk,0,0.4805675,0.0324,1630.6902,123.6544,2118.67,-1977.424,6.3
